running_time,audience,screens,actor_changed,director_changed,scriptwriter_changed,writer_changed,genre_SF,genre_가족,genre_공연,genre_공포,genre_기타,genre_다큐멘터리,genre_드라마,genre_로맨스,genre_뮤지컬,genre_미스터리,genre_범죄,genre_사극,genre_서부극,genre_성인물,genre_스릴러,genre_애니메이션,genre_액션,genre_어드벤처,genre_전쟁,genre_코미디,genre_판타지,series_0,series_1,기타,미국_캐나다,유럽,일본,중국_대만_홍콩,한국,12세관람가,15세관람가,전체관람가,청소년관람불가,corona_0,corona_1
2,1335829,2.173054072222578,2.038148760217319,-0.010186595726303706,0.10382661221131456,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3,1335571,-0.17719998869900486,-0.5114776226294795,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
2,1330183,2.096919081516668,0.8150647127642472,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
3,1329061,2.1829847231842185,0.7627863068308067,-0.010186595721292631,6.974185156200111,7.853365249669173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2,1327767,0.5510477484879646,-0.5365150820805064,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
2,1321751,0.9813759568257193,0.20886688559440167,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3,1321005,0.7397301167591339,0.454718600821075,-0.01018659572621618,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2,1315726,2.464353167097366,1.7660528834072933,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2,1313727,0.11740932316299642,0.49804204061030255,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
3,1311118,0.4815331917564811,-0.5331950414218768,-0.010186595726449844,-0.20251870141635414,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3,1310895,1.3090874385598554,2.5272559137242743,-0.010186595725805056,1.1506487443562075,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1307873,0.8622081452860334,0.39801325937016396,-0.010186595726443908,-0.20295725035793338,-0.09919535597798028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3,1307226,2.186294940171432,-0.10635410429366912,-0.01018659572560876,-0.20295725035793338,-0.09919535597798028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
2,1306438,1.7559667318336776,0.1317145753548708,-0.010186595722641217,4.289276720393405,-0.09919535597798028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2,1306434,0.24981800265153634,0.9469075453660831,-0.010186595726449844,-0.3447929813873005,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3,1304431,0.39215733310171674,1.9896907191457192,-0.010186595726449844,3.207052652332087,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2,1303452,0.7662118526568419,-0.07577573136950275,-0.010186595726516512,-0.3015537983261635,-0.09919535597798028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
3,1300645,0.22664648374104185,1.0119580627161096,-0.010186595726074454,0.5851021283206379,-0.09919535597798028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2,1299274,0.23988735168989583,0.1862177176101819,-0.01018659572523204,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1278894,2.351805789532107,0.9879025780525945,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3,1277800,0.7629016356696284,0.16785060361740645,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
2,1277766,0.7364198997719205,1.597300677152888,-0.010186595726507819,-0.20295725035793338,-0.09919535597798028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2,1272000,-0.17388977171179135,-0.23129800058507893,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
3,1271595,0.2796099555364578,-0.35522643835851764,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
2,1270835,3.3647321876194374,3.1263146232094363,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1270644,0.9118614000942358,0.16862459292533366,-0.010186595726278395,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1269142,0.4451208048971327,4.8897719911744,-0.010186595725704552,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3,1263835,0.46829232380762714,1.899640089582486,-0.010186595721612575,7.135184895116965,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
3,1263200,-0.48173995152264665,-0.5301924522847181,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2,1261965,0.08099693630364795,1.7385588771927536,-0.010186595726449844,0.02622377963517399,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3,1261131,4.678888331543196,6.92055509219471,-0.010186595726474899,-0.25000251545840546,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
1,1247015,0.6635951260532235,2.1725556738708742,-0.010186595725397112,-0.24779670141119067,-0.09919535597798028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3,1246185,0.713248380861426,0.5928544429956004,-0.010186595725726232,0.6676161281829407,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3,1245612,2.970816366141031,-0.04531004407669018,-0.010186595726129144,2.0580282867158473,-0.09919535597798028,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3,1243065,1.6897623920894078,2.9120393536417772,-0.010186595725618969,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2,1242476,-0.22354302651999383,2.444030813831614,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
1,1240953,0.2994712574597388,-0.10026521669320337,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
3,1240022,2.3617364404937478,2.8090994196053503,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1239789,0.5013944936797622,1.1306340622326745,-0.010186595725957993,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1239079,-0.2400941114560613,-0.5365150820805064,-0.010186595726449844,-0.1465340082219689,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
2,1233582,0.45836167284598667,1.9278771770460672,-0.010186595726491271,-0.2899278949278742,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2,1232992,0.018102813546591497,0.12806742440636848,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2,1231261,0.9879963908001462,-0.4566988835157717,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
3,1229971,6.688190042781788,0.0842513874286515,-0.010186595726423003,1.2349053227943216,3.2279054973798775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,1229272,3.6659619334558657,1.2958376369762754,-0.010186595726196497,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,1228673,0.8026242395161904,0.7134570448493686,-0.010186595726345414,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3,1224726,3.427626310376494,1.670363464851116,-0.010186595725517505,1.754305553844775,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3,1221427,1.2561239667644395,2.3269343449076825,-0.010186595726033542,0.9003447577266378,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2,1221352,0.7066279468869989,0.01253181245616056,-0.010186595726497941,-0.16892904721877355,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3,1219637,0.8853796641965278,0.513068508571858,-0.010186595725157371,1.0949254379481939,-0.09919535597798028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3,1214839,1.1369561552247536,0.7361403404819412,-0.010186595726419275,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1213584,-0.2533349794049153,-0.5268563136787523,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2,1209538,0.5179455786158296,-0.316423302181311,-0.010186595726357415,-0.00892112594131842,-0.09919535597798028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
2,1209363,1.7427258638848235,2.1244183039102125,-0.010186595724802535,3.255248019292595,-0.09919535597798028,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1208446,1.6699010901661269,1.4541145869400318,-0.010186595725569963,1.644178944299925,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
2,1207732,1.3488100424064176,0.3468153476619331,-0.010186595725927094,0.8944519378427684,-0.09919535597798028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
2,1206101,0.4418105879099192,1.4585015995481085,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1204623,2.431250997225231,3.176090764208929,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1204000,-0.5148421213947816,-0.3969935285992759,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3,1203146,0.36898581419122223,2.5810069598800354,-0.010186595726449844,-0.20295725035793338,7.074205613562905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2,1202511,1.8287915055523745,5.177529882906817,-0.010186595725999316,0.6680924329936625,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1201944,1.186609410032956,0.1141897059667283,-0.010186595725192305,0.40916558671145214,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1,1201649,0.03796411546987248,-0.5272452400863963,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
2,1201457,1.1932298440073832,0.12032495565552245,-0.0101865957254589,-0.20295725035793338,-0.09919535597798028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1197806,2.3087729686983316,1.6796120575547422,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
2,1196520,0.09754802123971544,0.17656925189472308,-0.010186595725210894,2.1598965259601637,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3,1195441,6.70805134470507,0.6987100372535705,-0.010186595724351419,4.797957188904991,-0.09919535597798028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,1194229,2.6629661863301757,2.03675660973168,-0.01018659572546325,1.497504653425055,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3,1193150,-0.08451391305702692,0.7431944610046889,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2,1188815,-0.1109956489547349,0.22046191510176066,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
3,1182228,1.0641313815060567,0.4238974708510779,-0.010186595726481387,-0.20295725035793338,5.990167127276661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3,1181960,2.6795172712662434,1.810214704293793,-0.010186595723565122,0.8640076379745276,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2,1181424,0.8953103151581684,-0.43182884271704197,-0.010186595724765515,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1177438,1.4779085049077438,4.829653240970309,-0.01018659572558393,1.6148615119107093,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2,1176994,1.19985027798181,0.4082212897350311,-0.010186595723989738,-0.33054159293478846,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2,1175580,0.0048619455977375065,1.0613929272320737,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1171906,3.656031282494225,2.6125608684127792,-0.010186595724956619,1.7988168192662544,-0.09919535597798028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2,1169839,0.9813759568257193,1.5514273225055972,-0.010186595726422748,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2,1169562,1.4481165520228225,1.4827837433101183,-0.010186595724428742,2.5548359865309043,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3,1168827,1.9413388831176335,2.0204320032969285,-0.010186595726048334,-0.13878534215486027,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3,1167088,1.6798317411277672,2.8787101634767915,-0.010186595721714096,1.071037589971444,-0.09919535597798028,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3,1166107,1.5308719767031598,1.6833461374188603,-0.010186595725668064,1.438235199615265,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
2,1163274,-0.08451391305702692,-0.5365150820805064,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1163274,1.838722156514015,-0.17732544667397085,-0.010186595726070844,0.5874023320407091,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2,1160021,0.8820694472093144,1.6448224616074112,-0.01018659572513681,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2,1158248,3.023779837936447,1.3145576179746616,-0.010186595726241046,0.2917724245054682,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3,1157472,1.772517816769745,2.4482845354357465,-0.010186595725771175,-0.2025898567081998,-0.09919535597798028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
3,1155067,0.02803346450823199,-0.5365150820805064,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
2,1153201,2.0174738738235436,0.5340331873468118,-0.010186595726309419,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2,1149628,0.719868814835853,1.106118820193236,-0.010186595726441873,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3,1144238,0.5080149276541891,2.135961176068202,-0.010186595726449844,0.4224425833103229,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
2,1143136,-0.07458326209538643,-0.5301924522847181,-0.010186595726449844,0.1569650937318743,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
3,1141734,1.33225895747035,2.25291147563032,-0.010186595725113542,0.7627434926364927,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2,1140876,3.010538969987593,0.44208299999790035,-0.010186595726449844,4.924937437575564,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2,1140118,0.600701003296167,-0.4968651938734126,-0.010186595724438122,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3,1134502,3.2488745930669647,0.5171960222688742,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3,1130638,0.8655183622732469,1.4932004030724633,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
1,1129609,1.9876819209386223,0.6175371036873362,-0.010186595726449844,-0.34226624245237375,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2,1128774,2.2955321007494778,1.4399136217178796,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3,1128288,1.4117041651634739,0.9443492595754053,-0.01018659572619155,1.9083364306071966,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1127373,1.4878391558693844,0.4061208295665963,-0.01018659572551224,0.5233364307009979,1.7603770049225234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3,1126545,3.656031282494225,1.6937814708001153,-0.010186595722971,1.1305916649486165,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3,1125032,0.06775606835479396,-0.5365150820805064,-0.010186595726414813,-0.24156407870503807,-0.09919535597798028,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3,1123294,0.48484340874369464,0.27702881420557984,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2,1122399,0.0015517286105240094,-0.21354582818054846,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1118258,0.9615146549024383,3.4962724975481407,-0.010186595725986724,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1,1114949,2.490834902995074,0.742707015159347,-0.010186595724774095,3.071821294105046,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3,1111865,0.7629016356696284,-0.5091994411224525,-0.01018659572254667,10.459279865424223,-0.09919535597798028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,1111284,1.5838354484985757,-0.2625351015142449,-0.010186595726449844,-0.15692848942668475,-0.09919535597798028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2,1110523,1.219711579905091,1.4066662091253619,-0.010186595726449844,-0.20295725035793338,-0.09919535597798028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3,1110274,1.7096236940126885,1.1027427586778762,-0.010186595725318368,0.39249637048500163,-0.09919535597798028,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
